pair_id,job_id,cand_id,domain_category,job_title,job_requirements,job_description,job_address,desired_job,candidate_skills,candidate_work_exp,workplace_desired,human_role_score,human_skill_score,human_exp_score,human_loc_score,human_relevance,human_rationale
1037,JOB_14,CV_089,ADJACENT_DOMAIN,Content Marketing,"- Tốt nghiệp Cao đẳng/Đại học chuyên ngành Quản trị kinh doanh, Marketing, Ngôn ngữ,... và các khối ngành liên quan. - Tối thiểu 1-2 năm kinh nghiệm ở vị trí tương đương, đã từng làm việc trong lĩnh vực thời trang, làm đẹp là một lợi thế. - Tin học văn phòng.- Kỹ năng viết lách, sáng tạo nội dung, kỹ năng quản lý thời gian tốt - Đam mê và mong muốn phát triển lâu dài với nghề Content. - Nắm bắt xu hướng, chuyển động của mạng xã hội. - Biết các thủ thuật tăng like, views...cho các bài viết trên các kênh truyền thông của Công ty - Khả năng làm việc nhóm -Năng động, chủ động và cẩn trọng trong công việc","- Xây dựng, sáng tạo, quản trị nội dung (bao gồm viết nội dung, trình bày nội dung, ý tưởng về hình ảnh) trên Fanpages, Website, và các kênh truyền thông của Công ty.- Chịu trách nhiệm về các hoạt động Marketing/ Content và các hoạt động Branding khác liên quan đến các sản phẩm/nhãn hàng đảm nhiệm. ",Hồ Chí Minh,Nhân viên kinh doanh,"- Trung thực, nhiệt tình, trách nhiệm. - Kỹ năng thuyết trình tốt - Có khả năng thích nghi nhanh với môi trường làm việc - Biết quan sát, sắp xếp, quản lý tốt - Có khả năng làm việc dưới áp lực cao - Có khả năng xây dựng và làm việc theo đội nhóm - Khả năng tìm kiếm giải pháp và lựa chọn các giải pháp tối ưu - Sử dụng thành thạo phần mềm Microsoft Word, Excel, Power Point … - Khả năng truyền đạt thông tin hiệu quả",1-3 năm,Hà Nội,,,,,,
3609,JOB_51,CV_023,SAME_DOMAIN,Nhân Viên QC Thời Trang,"- Kinh nghiệm: Ứng viên có kinh nghiệm tối thiểu 3 năm về nghiệp vụ liên quan.- Kiến thức cần thiết:+ Kiến thức về sản phẩm hàng thời trang đa dạng (dệt kim & dệt thoi)+ Kiến thức về quy trình sản xuất, hiểu về các công đoạn cấu thành sản phẩm- Kỹ năng chuyên môn:+ Có kiến thức am hiểu về sản xuất các loại trang phục thời trang nam/nữ/trẻ em+ Kỹ năng giao tiếp tốt, trao đổi vấn đề mạch lạc, tương tác công việc hiệu quả.+ Sử dụng được các phần mềm cơ bản: Office- Thái độ: Cầu thị, nhiệt tâm, cẩn thận, linh hoạt.",1.Kiểm soát chất lượng nguồn nguyên liệu nhập:- Kiểm soát chất lượng nguyên liệu đầu vào (nếu có)- Thông báo kịp thời các vấn đề liên quan đến chất lượng không đảm bảo của nguyên liệu sản xuất.2. Kiểm soát chất lượng hàng hóa trước khi đưa ra lưu thông:- Tiếp nhận thông tin đơn hàng từ nhân viên phụ,Hà Nội,Thực tập sinh Quản lý giáo dục,"- Trung thực, nhiệt tình, trách nhiệm. - Kỹ năng giao tiếp tốt (điện thoại, email…) - Có khả năng thích nghi nhanh với môi trường làm việc - Kỹ năng tổ chức và quản lý công việc hiệu quả - Có khả năng làm việc dưới áp lực cao - Kỹ năng làm việc nhóm hiệu quả - Khả năng nhận diện vấn đề nhanh - Kỹ năng soạn thảo văn bản, hợp đồng,… - Khả năng truyền đạt thông tin hiệu quả",Chưa có kinh nghiệm,Hà Nội,,,,,,
2073,JOB_29,CV_069,SAME_DOMAIN,Quản Lý Cửa Hàng Thời Trang,"- Nam,nữ độ tuổi từ 28-35 . Ngoại hình ưa nhìn. Có gu ăn mặc là một lợi thế- Có 2 năm kinh nghiệm quản lý lĩnh vực thời trang, bán lẻ- Khả năng sale tốt.","-Chịu trách nhiệm toàn bộ hàng hóa, nhân viên trong Showroom-Chịu trách nhiệm hàng hóa, doanh số trong showroom-Kiểm tra cách trưng bày hàng hóa sao cho bắt mắt và thường xuyên thay đổi.-Sắp xếp lịch làm việc cho nhân viên hàng tuần.-Có kế hoạch Chăm sóc khách hàng offline, online thường xuyên thúc ",Bắc Ninh,Nhân viên kỹ thuật cơ khí chế tạo,"- Chăm chỉ, cần cù, chịu khó - Kỹ năng thuyết trình tốt - Dễ dàng hòa nhập với môi trường làm việc mới - Biết quan sát, sắp xếp, quản lý tốt - Khả năng tư duy sáng tạo. - Kỹ năng làm việc nhóm cũng như làm việc độc lập. - Khả năng nhận diện vấn đề nhanh - Kỹ năng soạn thảo văn bản, hợp đồng,… - Có tầm nhìn và sự quyết đoán",5-10 năm,Thái Nguyên,,,,,,
131,JOB_01,CV_011,ADJACENT_DOMAIN,"Thực Tập Sinh Lập Trình (No-Code, Low-Code Platform)","Sinh viên năm 3, năm 4 hoặc sinh viên cao học năm 1, năm 2 chuyên ngành công nghệ thông tin.Thời gian làm việc từ thứ 2 đến thứ 6, thực tập đáp ứng tối thiểu 4 ngày/tuần.Những người quan tâm đến thị trường No-code và Low-code mới và muốn làm việc trong lĩnh vực này.Những người thích làm việc một cách hiệu quả, chủ động học hỏi trao dồi kiến thức ngành.Có laptop cá nhân.","Phối hợp với bộ phận lập trình No-code, Low-code phát triển các ứng dụng sử dụng nền tảng phát triển No-code, Low-code, thiết lập và xác định cấu hình hệ thống cho các yêu cầu riêng của từng khách hàng.Tạo trang web bằng Webflow, Shopify, Burble, Adalo, xây dựng trang website thương mại điện tử EC, ",Hồ Chí Minh,Cộng tác viên bán hàng,"Hoà đồng, giao lưu khách hàng, thích nghi tốt với mọi môi trường làm việc Biết lắng nghe tiếp thu ý kiến của đồng nghiệp và cấp trênChăm chỉ, chịu khó tìm hiểu các vấn đề trong công việc và cuộc sống",1-3 năm,Hồ Chí Minh,,,,,,
2071,JOB_29,CV_063,SAME_DOMAIN,Quản Lý Cửa Hàng Thời Trang,"- Nam,nữ độ tuổi từ 28-35 . Ngoại hình ưa nhìn. Có gu ăn mặc là một lợi thế- Có 2 năm kinh nghiệm quản lý lĩnh vực thời trang, bán lẻ- Khả năng sale tốt.","-Chịu trách nhiệm toàn bộ hàng hóa, nhân viên trong Showroom-Chịu trách nhiệm hàng hóa, doanh số trong showroom-Kiểm tra cách trưng bày hàng hóa sao cho bắt mắt và thường xuyên thay đổi.-Sắp xếp lịch làm việc cho nhân viên hàng tuần.-Có kế hoạch Chăm sóc khách hàng offline, online thường xuyên thúc ",Bắc Ninh,Nhân viên Lái xe hạng C,"- Đã có bằng lái xe B2, phù hợp với loại hình vận tải của doanh nghiệp - Hiểu rõ các quy tắc vận tải đối với hành khách và với hàng hóa - Nắm rõ luật giao thông và có thể đảm bảo sự tỉnh táo trong quá trình lái xe, đem đến mọi hành trình lái xe an toàn cho người và của.",1-3 năm,Nghệ An,,,,,,
2075,JOB_29,CV_032,SAME_DOMAIN,Quản Lý Cửa Hàng Thời Trang,"- Nam,nữ độ tuổi từ 28-35 . Ngoại hình ưa nhìn. Có gu ăn mặc là một lợi thế- Có 2 năm kinh nghiệm quản lý lĩnh vực thời trang, bán lẻ- Khả năng sale tốt.","-Chịu trách nhiệm toàn bộ hàng hóa, nhân viên trong Showroom-Chịu trách nhiệm hàng hóa, doanh số trong showroom-Kiểm tra cách trưng bày hàng hóa sao cho bắt mắt và thường xuyên thay đổi.-Sắp xếp lịch làm việc cho nhân viên hàng tuần.-Có kế hoạch Chăm sóc khách hàng offline, online thường xuyên thúc ",Bắc Ninh,Nhân viên Lái xe hạng B2,"Khả năng thông thạo đường xá nhanh chóng Chăm chỉ, nhiệt tình, thực hiện công việc với thái độ nghiêm túc, có trách nhiệm, trung thực, minh bạch Nắm rõ các điều luật giao thông cũng như chú trọng tuân thủ luật giao thông Không uống rượu bia, tuyệt đối không sử dụng chất kích thích Có thể vận hành xe trên tuyến đường dài, không kể các khu vực thành phố hay địa bàn các tỉnh lân cận, vùng sâu vùng xa Có kỹ năng quản lý thời gian, quản lý tổ chức công việc tốt, dễ dàng thiết lập các mối quan hệ Tinh thần làm việc hoạt bát, chủ động giải quyết, xử lý tốt các vấn đề bất cập có thể xảy ra.",Trên 10 năm,Hồ Chí Minh,,,,,,
3648,JOB_52,CV_071,SAME_DOMAIN,Thực Tập Kế Toán Nhập Liệu,"Sinh viên đang theo học chuyên ngành kế toán, coi trọng công việc thực tậpTư duy logic tốt, kỷ luật cao, trung thực và chăm chỉƯu tiên các ứng viên có khả năng giao tiếp tốt",Nhập liệu hóa đơn bán hàng và báo có/báo nợ ngân hàng trên phần mềm kế toánCập nhật và theo dõi công nợ đơn giản Hỗ trợ lập hợp đồng/báo giá và các công việc hành chính cơ bản khác,Hà Nội,Nhân viên kế toán nội bộ,"- Là một người có khả năng linh hoạt, giao tiếp khéo léo và luôn đề cao công việc lên hàng đầu. - Khả năng thích ứng và chịu được nhiều áp lực cao trong công việc, sẵn sàng làm thêm các nhiệm vụ mà cấp trên giao phó. - Thành thạo các kỹ năng về Word, Excel và khả năng quản lý thời gian hợp lý. - Có khả năng xử lý tình huống vô cùng nhanh nhạy cùng với các kỹ năng quản lý hành chính văn phòng cơ bản. - Thành thạo nhiều loại ngôn ngữ như: tiếng Anh, tiếng Pháp, tiếng Nhật và khả năng khả năng phiên dịch.",5-10 năm,Bắc Giang,,,,,,
5180,JOB_74,CV_070,DIFFERENT_DOMAIN,Nhân Viên Khai Báo Hải Quan,"- Ưu tiên có kinh nghiệm về thanh khoản, báo cáo quyết toán.- Thành thạo tiếng Anh (nghe nói, đọc, viết) và kỹ năng máy tính tốt (MS. Words, Excel, PowerPoint)- Có ít nhất 2 năm kinh nghiệm trở lên cùng vị trí tại Forwarder, hiểu biết về các thủ tục xuất nhập khẩu, giấy phép xuất nhập khẩu hàng hóa, thành thao và nắm rõ những công việc của 1 customs broker.- Có kiến thức về luật hải quan Việt Nam.- Nhiệt tình và có kỹ năng giao tiếp, đàm phán với khách hàng, đồng nghiệp và trưởng bộ phận.- Sẵn sàng chấp nhận thử thách, chịu được áp lực làm việc với cường độ công việc cao.","1. Nhận chứng từ xuất nhập khẩu từ đại lý và khách hàng.2. Kiểm tra thông tin hàng hóa, giấy phép xuất nhập khẩu cần thiết (nếu có).3. Khai báo Hải quan qua phần mềm ECUS / Vnaccs cho tất cả các loại hàng kinh doanh, đầu tư gia công và khu chế xuất.4. Làm kiểm dịch động vật, thực vật, giám định, kiể",Hà Nội,Nhân viên lái xe bằng D,"- Có khả năng nhớ đường tốt chỉ cần đi một lần. - Thông thạo các tuyến đường tỉnh và đường liên tỉnh. - Tuân thủ nghiêm đối với luật giao thông đường bộ. - Có khả năng trong việc giải quyết các vấn đề xảy ra trong quá trình di chuyển. - Có thể thiết lập được các mối quan hệ với đồng nghiệp thật tốt. - Tổ chức kế hoạch công việc hiệu quả. - Sắp xếp, quản lý thời gian biểu phù hợp.",5-10 năm,Bà Rịa Vũng Tàu,,,,,,
5189,JOB_74,CV_107,DIFFERENT_DOMAIN,Nhân Viên Khai Báo Hải Quan,"- Ưu tiên có kinh nghiệm về thanh khoản, báo cáo quyết toán.- Thành thạo tiếng Anh (nghe nói, đọc, viết) và kỹ năng máy tính tốt (MS. Words, Excel, PowerPoint)- Có ít nhất 2 năm kinh nghiệm trở lên cùng vị trí tại Forwarder, hiểu biết về các thủ tục xuất nhập khẩu, giấy phép xuất nhập khẩu hàng hóa, thành thao và nắm rõ những công việc của 1 customs broker.- Có kiến thức về luật hải quan Việt Nam.- Nhiệt tình và có kỹ năng giao tiếp, đàm phán với khách hàng, đồng nghiệp và trưởng bộ phận.- Sẵn sàng chấp nhận thử thách, chịu được áp lực làm việc với cường độ công việc cao.","1. Nhận chứng từ xuất nhập khẩu từ đại lý và khách hàng.2. Kiểm tra thông tin hàng hóa, giấy phép xuất nhập khẩu cần thiết (nếu có).3. Khai báo Hải quan qua phần mềm ECUS / Vnaccs cho tất cả các loại hàng kinh doanh, đầu tư gia công và khu chế xuất.4. Làm kiểm dịch động vật, thực vật, giám định, kiể",Hà Nội,Nhân viên lái xe hạng B2,"- Có khả năng nhớ đường tốt chỉ cần đi một lần. - Thông thạo các tuyến đường tỉnh và đường liên tỉnh. - Tuân thủ nghiêm đối với luật giao thông đường bộ. - Có khả năng trong việc giải quyết các vấn đề xảy ra trong quá trình di chuyển. - Có thể thiết lập được các mối quan hệ với đồng nghiệp thật tốt. - Tổ chức kế hoạch công việc hiệu quả. - Sắp xếp, quản lý thời gian biểu phù hợp.",5-10 năm,Hà Nội,,,,,,
1508,JOB_21,CV_084,DIFFERENT_DOMAIN,Nhân Viên Kinh Doanh Tại Hà Nội,"- Ứng viên tốt nghiệp từ Trung cấp trở lên- Nhận cả nam và nữ giới. Không yêu cầu kinh nghiệm ( Ưu tiên ứng viên mới ra trường)- Ưu tiên người có kinh nghiệm sales trong mọi lĩnh vực- Chỉ cần chịu khó, chăm chỉ, hoạt bát, nhanh nhẹn.","- Chăm sóc data thông tin khách hàng sẵn có của công ty.- Tìm kiếm, mở rộng thị trường và thiết lập các mối quan hệ với khách hàng hoặc dự án.- Duy trì những quan hệ kinh doanh hiện có, nhận đơn đặt hàng. Thiết lập những mối quan hệ kinh doanh mới.- Thời gian làm việc: sáng từ 7h30-11h30, chiều từ 1",Hà Nội,Giao dịch viên ngân hàng,"- Sự hiểu biết và tính ham học hỏi - Kỹ năng giao tiếp tốt (điện thoại, email…) - Dễ dàng hòa nhập với môi trường làm việc mới - Kỹ năng sắp xếp, lập kế hoạch và quản lý thời gian - Khả năng chịu được áp lực công việc - Làm việc độc lập và làm việc nhóm - Khả năng tìm kiếm giải pháp và lựa chọn các giải pháp tối ưu - Kỹ năng soạn thảo văn bản, hợp đồng,… - Khả năng truyền đạt thông tin hiệu quả",Chưa có kinh nghiệm,Hồ Chí Minh,,,,,,
142,JOB_02,CV_042,DIFFERENT_DOMAIN,HR Business Partner,"Tốt nghiệp đại học các chuyên ngành liên quan như kinh tế, quản trị, hành chánh, luật...Am hiểu sâu về Luật Lao động, Luật doanh nghiệp, Luật BHXH, Luật Công đoàn.Có ít nhất 3 năm kinh nghiệm trong công tác quản trị nhân sự và hành chánh. Ít nhất 1 năm kinh nghiệm ở vị trí tương đương.Kỹ năng lãnh đạo nhân viên; lập kế hoạch; giao tiếp tốtKỹ năng tổ chức và giám sát công việcKỹ năng phân tích, tổng hợp, làm báo cáo.Có khả năng chịu áp lực cao trong công việcTrung thực, chính trực, nhiệt tình công tác. Sáng tạo trong công việc","Xây dựng và thực hiện chiến lược nhân sự phù hợp với chiến lược kinh doanh tổng thể trong từng giai đoạn phát triển của Công ty.Giám sát và quản lý hệ thống đánh giá, thưởng phạt cho nhân viên.Hỗ trợ các nhu cầu kinh doanh thông qua việc tham gia phát triền và giưc chân lao độngXây dựng và quản lý k",Hồ Chí Minh,TRƯỞNG BỘ PHẬN TƯ VẤN - CSKH,"Tiếp nhận và xử lý các đơn đặt hàng của người dùng Tìm kiếm và đánh giá tốt tệp khách hàng tiềm năng Có kiến thức về lĩnh vực Content Marketing, 1 năm kinh nghiệm trong việc viết bài cho website timviec365.vn Thành thạo sử dụng các phần mềm có sẵn của Windows đồng thời có chứng chỉ tin học văn phòng MOS Là người năng nổ, hòa đồng nhưng cực kỳ nghiêm túc trong công việc",5-10 năm,Hà Nội,,,,,,
1668,JOB_23,CV_018,DIFFERENT_DOMAIN,Nhân Viên Đào Tạo,"- Linh hoạt, chủ động trong công việc- Kỹ năng thuyết trình, giải quyết vấn đề, làm việc theo nhóm và độc lập- Tốt nghiệp Đại học trở lên- Có thể sử dụng tốt powerpoint, canva...","- Lên lịch và tổ chức các lớp học, làm báo cáo tổng hợp đánh giá kết quả của các lớp học này có tham khảo ý kiến từ giảng viên và học viên- Quản lý cơ sở dữ liệu đào tạo, dữ liệu nhà cung cấp, thư viện tài liệu đào tạo- Trực tiếp thuyết trình trong các buổi đào tạo định hướng cho nhân viên mới của T",Hà Nội,Nhân viên phụ xe - Bằng lái xe hạng C,"Giao tiếp tốt, thân thiện, cởi mở với mọi người Có khả năng chịu được áp lực cao đối với công việc chuyên chở hàng hóa Có thể kiểm soát cũng như quản lý tốt số lượng hàng hóa và đảm bảo ổn định chất lượng hàng hóa trong suốt quá trình vận chuyển Có bằng tốt nghiệp loại khá ngành Kinh tế Vận Tải trường Đại Học Giao Thông vận tải Có kinh nghiệm 3 năm hành nghề vận chuyển trang thiết bị nguyên vật liệu cho doanh nghiệp tư nhân thi công công trình. Khả năng lái xe giỏi, nhớ đường nhanh chóng Am hiểu các bộ luật quy định về giao thông Có khả năng gắn bó lâu dài với công việc",Trên 10 năm,Hà Nội,,,,,,
2040,JOB_29,CV_001,SAME_DOMAIN,Quản Lý Cửa Hàng Thời Trang,"- Nam,nữ độ tuổi từ 28-35 . Ngoại hình ưa nhìn. Có gu ăn mặc là một lợi thế- Có 2 năm kinh nghiệm quản lý lĩnh vực thời trang, bán lẻ- Khả năng sale tốt.","-Chịu trách nhiệm toàn bộ hàng hóa, nhân viên trong Showroom-Chịu trách nhiệm hàng hóa, doanh số trong showroom-Kiểm tra cách trưng bày hàng hóa sao cho bắt mắt và thường xuyên thay đổi.-Sắp xếp lịch làm việc cho nhân viên hàng tuần.-Có kế hoạch Chăm sóc khách hàng offline, online thường xuyên thúc ",Bắc Ninh,Nhân viên lái xe bằng D,"Có chí tiến thủ đối với công việc Có khả năng đi xa, đi dài ngày, sức khỏe đảm bảo tốt cho tính chất công việc vận tải Chăm chỉ, làm việc nhiệt tình, không quản ngại khó khăn, tinh thần trách nhiệm cao, chấp hành tốt các quy định mà công ty đề ra. Thông thạo luật giao thông, thạo đường xá Tích cực giải quyết các vấn đề liên quan đến công việc Có thể tăng ca ngoài giờ làm Kiểm tra, đánh giá cẩn thận các tuyến vận chuyển đã thực hiện, chủ động rút kinh nghiệm cho các công tác sau",Trên 10 năm,Bình Dương,,,,,,
1405,JOB_20,CV_106,ADJACENT_DOMAIN,Nhân Viên Kinh Doanh (Thu Nhập Lên Đến 30 Triệu),"- Nam, tuổi từ 21 trở lên;- Yêu thích kinh doanh và kiếm tiền. Chưa có kinh nghiệm nhưng có tố chất kinh doanh, yêu thích tiếp xúc khách hàng, đam mê phát triển mối quan hệ bán hàng thì sẽ được đào tạo.- Có kinh nghiệm khách hàng B2B là một lợi thế.- Có bằng lái xe ô tô là 1 lợi thế.","- Khai thác, mở rộng, thiết lập khách hàng theo kênh bán hàng đảm trách.- Vai trò đại diện thương hiệu Công ty giao dịch với khách hàng bằng việc cung cấp giải pháp, công nghệ, sản phẩm, dịch vụ...- Thực hiện trực tiếp hoạt động bán hàng, triển khai các chương trình xúc tiến thương mại theo kế hoạch",Bình Dương,Nhân viên viết content online,"- Sự hiểu biết và tính ham học hỏi - Khả năng học và tự học hỏi nhanh. - Có khả năng thích nghi nhanh với môi trường làm việc - Kỹ năng tổ chức và quản lý công việc hiệu quả - Khả năng chịu được áp lực công việc - Kỹ năng tự chủ, nghiên cứu học hỏi tốt. - Xử lý tình huống nhanh - Thành thạo tin học văn phòng - Kỹ năng lãnh đạo tốt",Chưa có kinh nghiệm,"Hồ Chí Minh, Bình Dương, Đắk Lắk",,,,,,
1029,JOB_14,CV_092,DIFFERENT_DOMAIN,Content Marketing,"- Tốt nghiệp Cao đẳng/Đại học chuyên ngành Quản trị kinh doanh, Marketing, Ngôn ngữ,... và các khối ngành liên quan. - Tối thiểu 1-2 năm kinh nghiệm ở vị trí tương đương, đã từng làm việc trong lĩnh vực thời trang, làm đẹp là một lợi thế. - Tin học văn phòng.- Kỹ năng viết lách, sáng tạo nội dung, kỹ năng quản lý thời gian tốt - Đam mê và mong muốn phát triển lâu dài với nghề Content. - Nắm bắt xu hướng, chuyển động của mạng xã hội. - Biết các thủ thuật tăng like, views...cho các bài viết trên các kênh truyền thông của Công ty - Khả năng làm việc nhóm -Năng động, chủ động và cẩn trọng trong công việc","- Xây dựng, sáng tạo, quản trị nội dung (bao gồm viết nội dung, trình bày nội dung, ý tưởng về hình ảnh) trên Fanpages, Website, và các kênh truyền thông của Công ty.- Chịu trách nhiệm về các hoạt động Marketing/ Content và các hoạt động Branding khác liên quan đến các sản phẩm/nhãn hàng đảm nhiệm. ",Hồ Chí Minh,Chuyên viên tư vấn,"Tôi là một người giao tiếp khá tốt, nó giúp tôi biết lắng nghe người khác và xây dựng được niềm tin và tôn trọng những ý kiến, quan điểm của những người khác. Ngoài ra tôi cũng có kỹ năng sử dụng máy vi tính trong phần mềm Word và Excel. Có khả năng tự tìm hỏi và học hỏi một số cách dùng nhiều công cụ khác nhau kèm theo công nghệ phát triển để vận dụng vào công việc. Tôi luôn mong muốn mình trở thành một người cầu tiến, luôn phấn đấu học hỏi không ngừng nghỉ. Tôi luôn đòi hỏi ở bản thân luôn phải trau dồi những kỹ năng mới, tích cực để đón nhận những cái hiện đại hơn, mới mẻ hơn.",3-5 năm,Hồ Chí Minh,,,,,,
3614,JOB_51,CV_066,SAME_DOMAIN,Nhân Viên QC Thời Trang,"- Kinh nghiệm: Ứng viên có kinh nghiệm tối thiểu 3 năm về nghiệp vụ liên quan.- Kiến thức cần thiết:+ Kiến thức về sản phẩm hàng thời trang đa dạng (dệt kim & dệt thoi)+ Kiến thức về quy trình sản xuất, hiểu về các công đoạn cấu thành sản phẩm- Kỹ năng chuyên môn:+ Có kiến thức am hiểu về sản xuất các loại trang phục thời trang nam/nữ/trẻ em+ Kỹ năng giao tiếp tốt, trao đổi vấn đề mạch lạc, tương tác công việc hiệu quả.+ Sử dụng được các phần mềm cơ bản: Office- Thái độ: Cầu thị, nhiệt tâm, cẩn thận, linh hoạt.",1.Kiểm soát chất lượng nguồn nguyên liệu nhập:- Kiểm soát chất lượng nguyên liệu đầu vào (nếu có)- Thông báo kịp thời các vấn đề liên quan đến chất lượng không đảm bảo của nguyên liệu sản xuất.2. Kiểm soát chất lượng hàng hóa trước khi đưa ra lưu thông:- Tiếp nhận thông tin đơn hàng từ nhân viên phụ,Hà Nội,Nhân viên Lái xe hạng C,"Có kỹ năng, kiến thức cơ bản về lĩnh vực vận chuyển giao nhận hàng. Trung thực, thật thà, biết phân chia thời gian hợp lý trong giờ làm việc. Luôn đặt ưu tiên khách hàng lên đầu, không bị ảnh hưởng bởi nhiều tác động bên ngoài. Chịu được áp lực công việc cao, tiếp thu ý kiến đóng góp từ mọi người xung quanh.",Trên 10 năm,Hà Nam,,,,,,
1675,JOB_23,CV_073,DIFFERENT_DOMAIN,Nhân Viên Đào Tạo,"- Linh hoạt, chủ động trong công việc- Kỹ năng thuyết trình, giải quyết vấn đề, làm việc theo nhóm và độc lập- Tốt nghiệp Đại học trở lên- Có thể sử dụng tốt powerpoint, canva...","- Lên lịch và tổ chức các lớp học, làm báo cáo tổng hợp đánh giá kết quả của các lớp học này có tham khảo ý kiến từ giảng viên và học viên- Quản lý cơ sở dữ liệu đào tạo, dữ liệu nhà cung cấp, thư viện tài liệu đào tạo- Trực tiếp thuyết trình trong các buổi đào tạo định hướng cho nhân viên mới của T",Hà Nội,Nhân viên kinh doanh,"- Tin học văn phòng: sử dụng cácphần mềm word, excel, powerpoint - Khả năng giao tiếp tốt - Khả năng phân chia công việc,điều phối tốt - Khả năng giải quyết vấn đề khá nhanh. - Luôn chủ động trong công việc",Trên 10 năm,Bắc Ninh,,,,,,
5020,JOB_71,CV_077,ADJACENT_DOMAIN,Nhân Viên Kế Toán Tổng Hợp,"- Tốt nghiệp Đại học chuyên ngành Tài chính, Kế toán- Nhanh nhẹn, thông minh, có trách nhiệm với Công việc- Kĩ năng tin học văn phòng tốt- Có kinh nghiệm 01 năm trở lên","- Theo dõi, kiểm tra, kiểm soát tính hợp lệ và chính xác của các chứng từ, hóa đơn.- Tổng hợp dữ liệu, chứng từ theo dõi chi phí của Công ty.- Quản lý và lưu trữ chứng từ, sổ sách kế toán khoa học, an toàn và đúng quy định.- Lập các báo cáo tổng hợp công nợ, báo cáo tài chính, báo cáo quản trị khác ",Hà Nội,Nhân viên hành chính văn phòng,"- Chăm chỉ, cần cù, chịu khó - Kỹ năng giao tiếp tốt (điện thoại, email…) - Có khả năng thích nghi nhanh với môi trường làm việc - Có khả năng quản lý, sắp xếp khối lượng công việc lớn - Có khả năng làm việc dưới áp lực cao - Kỹ năng làm việc nhóm hiệu quả - Khả năng tìm kiếm giải pháp và lựa chọn các giải pháp tối ưu - Sử dụng thành thạo phần mềm Microsoft Word, Excel, Power Point … - Khả năng truyền đạt thông tin hiệu quả",Chưa có kinh nghiệm,Hồ Chí Minh,,,,,,
