pair_id,job_id,cand_id,lf_skill,lf_sem,lf_exp,lf_role,lf_loc,y_prob,y_weak_consensus
354,JOB_4758,CV_1636,-1,-1,1,-1,-1,0.0015442935692705172,0
355,JOB_4758,CV_1963,-1,-1,0,-1,-1,0.0007396380664553713,0
356,JOB_4758,CV_3962,-1,-1,-1,-1,1,0.00040573633479455186,0
357,JOB_4758,CV_3791,-1,-1,1,-1,1,0.0077551622213322515,0
358,JOB_4758,CV_2991,-1,-1,1,-1,1,0.0077551622213322515,0
359,JOB_4758,CV_216,-1,-1,1,-1,1,0.0077551622213322515,0
360,JOB_4758,CV_1494,-1,-1,1,-1,1,0.0077551622213322515,0
361,JOB_4758,CV_1844,-1,-1,1,-1,-1,0.0015442935692705172,0
362,JOB_4758,CV_3181,-1,-1,1,-1,1,0.0077551622213322515,0
363,JOB_4758,CV_307,-1,-1,0,-1,-1,0.0007396380664553713,0
364,JOB_4758,CV_3789,-1,-1,1,-1,-1,0.0015442935692705172,0
365,JOB_4758,CV_1785,-1,-1,-1,-1,1,0.00040573633479455186,0
366,JOB_4758,CV_2555,-1,-1,-1,-1,-1,8.03182586734358e-05,0
367,JOB_4758,CV_3090,-1,-1,1,-1,-1,0.0015442935692705172,0
368,JOB_4758,CV_1480,-1,-1,-1,-1,1,0.00040573633479455186,0
369,JOB_4758,CV_1355,-1,-1,-1,-1,-1,8.03182586734358e-05,0
370,JOB_4758,CV_2638,-1,-1,-1,-1,1,0.00040573633479455186,0
371,JOB_4758,CV_223,-1,-1,-1,-1,-1,8.03182586734358e-05,0
372,JOB_4758,CV_2992,-1,-1,-1,-1,-1,8.03182586734358e-05,0
373,JOB_4758,CV_1961,-1,-1,1,-1,1,0.0077551622213322515,0
374,JOB_4758,CV_116,-1,-1,-1,-1,-1,8.03182586734358e-05,0
375,JOB_4758,CV_421,-1,-1,0,-1,-1,0.0007396380664553713,0
376,JOB_4758,CV_2877,-1,-1,1,-1,-1,0.0015442935692705172,0
377,JOB_4758,CV_2039,-1,-1,1,-1,-1,0.0015442935692705172,0
378,JOB_4758,CV_1781,-1,-1,-1,-1,1,0.00040573633479455186,0
379,JOB_4758,CV_2537,-1,-1,1,-1,-1,0.0015442935692705172,0
380,JOB_4758,CV_3075,-1,-1,-1,-1,-1,8.03182586734358e-05,0
381,JOB_4758,CV_1138,-1,-1,1,-1,-1,0.0015442935692705172,0
382,JOB_4758,CV_2553,-1,-1,1,-1,-1,0.0015442935692705172,0
383,JOB_4758,CV_3455,-1,-1,-1,-1,-1,8.03182586734358e-05,0
384,JOB_4758,CV_3547,-1,-1,-1,-1,-1,8.03182586734358e-05,0
385,JOB_4758,CV_3173,-1,-1,1,-1,-1,0.0015442935692705172,0
386,JOB_4758,CV_1325,-1,-1,1,-1,-1,0.0015442935692705172,0
387,JOB_4758,CV_2977,-1,-1,1,-1,-1,0.0015442935692705172,0
388,JOB_4758,CV_1252,-1,-1,1,-1,1,0.0077551622213322515,0
389,JOB_4758,CV_538,-1,-1,1,-1,1,0.0077551622213322515,0
390,JOB_4758,CV_3733,-1,-1,-1,-1,-1,8.03182586734358e-05,0
391,JOB_4758,CV_080,-1,-1,1,-1,1,0.0077551622213322515,0
392,JOB_4758,CV_3647,-1,-1,1,-1,-1,0.0015442935692705172,0
393,JOB_4758,CV_2327,-1,-1,-1,-1,-1,8.03182586734358e-05,0
394,JOB_4758,CV_1085,-1,-1,-1,-1,1,0.00040573633479455186,0
395,JOB_4758,CV_611,-1,-1,-1,-1,1,0.00040573633479455186,0
396,JOB_4758,CV_140,-1,-1,-1,-1,1,0.00040573633479455186,0
397,JOB_4758,CV_1380,-1,-1,1,-1,1,0.0077551622213322515,0
398,JOB_4758,CV_601,-1,-1,1,-1,-1,0.0015442935692705172,0
399,JOB_4758,CV_1793,-1,-1,-1,-1,1,0.00040573633479455186,0
400,JOB_9765,CV_3145,-1,0,1,-1,-1,0.016728886119059285,0
401,JOB_9765,CV_2638,-1,0,-1,-1,-1,0.0008827918008007309,0
402,JOB_9765,CV_924,-1,1,1,-1,-1,0.034672065104421654,0
403,JOB_9765,CV_1781,-1,1,-1,-1,-1,0.0018618453328126804,0
404,JOB_9765,CV_3685,-1,1,-1,-1,-1,0.0018618453328126804,0
405,JOB_9765,CV_3929,-1,1,0,-1,-1,0.01689829239252925,0
406,JOB_9765,CV_3722,-1,1,-1,-1,-1,0.0018618453328126804,0
407,JOB_9765,CV_2415,-1,0,1,-1,-1,0.016728886119059285,0
408,JOB_9765,CV_2489,-1,1,0,-1,-1,0.01689829239252925,0
409,JOB_9765,CV_3970,-1,1,-1,-1,-1,0.0018618453328126804,0
410,JOB_9765,CV_3181,-1,1,1,-1,-1,0.034672065104421654,0
411,JOB_9765,CV_3563,-1,1,-1,-1,-1,0.0018618453328126804,0
412,JOB_9765,CV_392,-1,0,-1,-1,-1,0.0008827918008007309,0
413,JOB_9765,CV_2965,-1,1,1,-1,1,0.15361803787121434,0
414,JOB_9765,CV_028,-1,1,1,-1,-1,0.034672065104421654,0
415,JOB_9765,CV_223,-1,1,-1,-1,-1,0.0018618453328126804,0
416,JOB_9765,CV_2537,-1,1,1,1,-1,0.10439562230127407,0
417,JOB_9765,CV_263,-1,1,1,-1,-1,0.034672065104421654,0
418,JOB_9765,CV_3792,-1,0,0,-1,-1,0.0080762834495878,0
419,JOB_9765,CV_3945,-1,1,0,-1,-1,0.01689829239252925,0
420,JOB_9765,CV_233,-1,1,1,-1,1,0.15361803787121434,0
421,JOB_9765,CV_2723,-1,0,-1,-1,-1,0.0008827918008007309,0
422,JOB_9765,CV_2069,-1,0,-1,-1,-1,0.0008827918008007309,0
423,JOB_9765,CV_2766,-1,1,1,1,1,0.3706850697644348,0
424,JOB_9765,CV_1860,-1,0,0,-1,-1,0.0080762834495878,0
425,JOB_9765,CV_1682,-1,0,-1,-1,-1,0.0008827918008007309,0
426,JOB_9765,CV_3051,-1,-1,1,-1,-1,0.0015442935692705172,0
427,JOB_9765,CV_1480,-1,0,-1,-1,-1,0.0008827918008007309,0
428,JOB_9765,CV_1287,-1,1,1,-1,-1,0.034672065104421654,0
429,JOB_9765,CV_2294,-1,1,0,1,-1,0.05283609976798728,0
430,JOB_9765,CV_3455,-1,0,-1,-1,-1,0.0008827918008007309,0
431,JOB_9765,CV_2024,-1,1,1,-1,-1,0.034672065104421654,0
432,JOB_9765,CV_2514,-1,0,-1,-1,-1,0.0008827918008007309,0
433,JOB_9765,CV_2177,-1,1,1,-1,-1,0.034672065104421654,0
434,JOB_9765,CV_1015,-1,0,0,-1,-1,0.0080762834495878,0
435,JOB_9765,CV_1355,-1,0,-1,-1,-1,0.0008827918008007309,0
436,JOB_9765,CV_2992,-1,1,-1,-1,1,0.009337905367753526,0
437,JOB_9765,CV_1971,-1,0,-1,-1,-1,0.0008827918008007309,0
438,JOB_9765,CV_1045,-1,0,-1,-1,1,0.004445064433151091,0
439,JOB_9765,CV_3478,-1,1,1,-1,1,0.15361803787121434,0
440,JOB_9765,CV_1898,-1,1,1,-1,-1,0.034672065104421654,0
441,JOB_9765,CV_1068,-1,1,-1,-1,-1,0.0018618453328126804,0
442,JOB_9765,CV_3625,-1,1,-1,-1,-1,0.0018618453328126804,0
443,JOB_9765,CV_1231,-1,1,1,-1,-1,0.034672065104421654,0
444,JOB_9765,CV_1224,-1,0,-1,-1,-1,0.0008827918008007309,0
445,JOB_9765,CV_2830,-1,1,0,-1,-1,0.01689829239252925,0
446,JOB_9765,CV_080,-1,1,1,-1,-1,0.034672065104421654,0
447,JOB_9765,CV_1036,-1,1,1,-1,1,0.15361803787121434,0
448,JOB_9765,CV_469,-1,0,1,-1,1,0.07916723666250709,0
449,JOB_9765,CV_3533,-1,1,1,-1,-1,0.034672065104421654,0
450,JOB_9765,CV_3657,-1,1,1,-1,-1,0.034672065104421654,0
451,JOB_9765,CV_3636,-1,1,-1,-1,-1,0.0018618453328126804,0
452,JOB_9765,CV_2476,-1,1,1,-1,1,0.15361803787121434,0
453,JOB_9765,CV_2579,-1,1,-1,-1,-1,0.0018618453328126804,0
454,JOB_9765,CV_611,-1,1,-1,-1,-1,0.0018618453328126804,0
455,JOB_9765,CV_2038,-1,0,-1,-1,-1,0.0008827918008007309,0
456,JOB_9765,CV_2441,-1,1,-1,-1,-1,0.0018618453328126804,0
457,JOB_9765,CV_3727,-1,0,1,-1,-1,0.016728886119059285,0
458,JOB_9765,CV_3197,-1,1,1,-1,-1,0.034672065104421654,0
459,JOB_9765,CV_2478,-1,0,1,-1,-1,0.016728886119059285,0
460,JOB_9765,CV_251,-1,1,1,-1,-1,0.034672065104421654,0
461,JOB_9765,CV_3710,-1,1,1,-1,1,0.15361803787121434,0
462,JOB_9765,CV_3474,-1,1,1,-1,-1,0.034672065104421654,0
463,JOB_9765,CV_140,-1,0,-1,-1,-1,0.0008827918008007309,0
464,JOB_9765,CV_1632,-1,1,1,-1,-1,0.034672065104421654,0
465,JOB_9765,CV_1792,-1,1,1,-1,-1,0.034672065104421654,0
466,JOB_9765,CV_3133,-1,0,-1,-1,-1,0.0008827918008007309,0
467,JOB_9765,CV_1172,-1,0,1,-1,-1,0.016728886119059285,0
468,JOB_9765,CV_2979,-1,1,1,-1,-1,0.034672065104421654,0
469,JOB_9765,CV_1574,-1,0,1,-1,-1,0.016728886119059285,0
470,JOB_9765,CV_3733,-1,1,-1,-1,-1,0.0018618453328126804,0
471,JOB_9765,CV_1122,-1,0,1,-1,-1,0.016728886119059285,0
472,JOB_9765,CV_176,-1,1,-1,-1,-1,0.0018618453328126804,0
473,JOB_9765,CV_3173,-1,1,1,-1,-1,0.034672065104421654,0
474,JOB_9765,CV_601,-1,1,1,1,1,0.3706850697644348,0
475,JOB_9765,CV_2313,-1,1,-1,-1,-1,0.0018618453328126804,0
476,JOB_9765,CV_1019,-1,0,-1,-1,-1,0.0008827918008007309,0
477,JOB_9765,CV_3547,-1,1,-1,-1,-1,0.0018618453328126804,0
478,JOB_9765,CV_2550,-1,1,-1,-1,1,0.009337905367753526,0
479,JOB_9765,CV_1751,-1,1,-1,-1,1,0.009337905367753526,0
480,JOB_9765,CV_1534,-1,0,-1,-1,-1,0.0008827918008007309,0
481,JOB_9765,CV_1687,-1,1,1,-1,-1,0.034672065104421654,0
482,JOB_9765,CV_046,-1,0,0,-1,-1,0.0080762834495878,0
483,JOB_9765,CV_2615,-1,1,-1,-1,-1,0.0018618453328126804,0
484,JOB_9765,CV_3753,-1,1,-1,-1,-1,0.0018618453328126804,0
485,JOB_9765,CV_272,-1,0,-1,-1,-1,0.0008827918008007309,0
486,JOB_9765,CV_477,1,1,1,1,-1,0.7302317401433427,1
487,JOB_9765,CV_3543,-1,0,1,-1,-1,0.016728886119059285,0
488,JOB_9765,CV_2553,-1,0,1,-1,-1,0.016728886119059285,0
489,JOB_9765,CV_532,-1,1,1,-1,1,0.15361803787121434,0
490,JOB_9765,CV_187,-1,0,1,-1,-1,0.016728886119059285,0
491,JOB_9765,CV_3738,-1,1,1,-1,1,0.15361803787121434,0
492,JOB_9765,CV_964,1,1,1,-1,-1,0.454768028774003,0
493,JOB_9765,CV_3399,-1,1,1,-1,-1,0.034672065104421654,0
494,JOB_9765,CV_2977,-1,1,1,-1,-1,0.034672065104421654,0
495,JOB_9765,CV_1151,-1,1,-1,-1,-1,0.0018618453328126804,0
496,JOB_9765,CV_2207,-1,-1,1,-1,1,0.0077551622213322515,0
497,JOB_9765,CV_2039,-1,1,1,-1,-1,0.034672065104421654,0
498,JOB_9765,CV_1793,-1,0,-1,-1,-1,0.0008827918008007309,0
499,JOB_9765,CV_788,1,1,-1,-1,-1,0.04151838996869751,0
600,JOB_5802,CV_3500,-1,0,1,1,1,0.21814771844744296,0
601,JOB_5802,CV_3710,-1,0,1,1,-1,0.05232559089768777,0
602,JOB_5802,CV_3200,-1,1,1,1,1,0.3706850697644348,0
603,JOB_5802,CV_2979,-1,1,1,1,-1,0.10439562230127407,0
604,JOB_5802,CV_640,-1,1,1,1,1,0.3706850697644348,0
605,JOB_5802,CV_1682,-1,1,-1,1,-1,0.006017180859498359,0
606,JOB_5802,CV_337,-1,1,-1,1,1,0.029682404125509716,0
607,JOB_5802,CV_1036,-1,1,1,1,-1,0.10439562230127407,0
608,JOB_5802,CV_1070,-1,1,1,1,-1,0.10439562230127407,0
609,JOB_5802,CV_2478,-1,0,1,1,1,0.21814771844744296,0
610,JOB_5802,CV_2752,-1,0,1,1,-1,0.05232559089768777,0
611,JOB_5802,CV_2555,-1,1,-1,1,-1,0.006017180859498359,0
612,JOB_5802,CV_176,-1,0,-1,1,1,0.014283223220999536,0
613,JOB_5802,CV_2991,-1,1,1,1,1,0.3706850697644348,0
614,JOB_5802,CV_3949,-1,1,1,-1,1,0.15361803787121434,0
615,JOB_5802,CV_3782,-1,1,0,1,-1,0.05283609976798728,0
616,JOB_5802,CV_2369,-1,1,1,1,-1,0.10439562230127407,0
617,JOB_5802,CV_2672,-1,1,1,-1,-1,0.034672065104421654,0
618,JOB_5802,CV_1031,-1,0,1,1,1,0.21814771844744296,0
619,JOB_5802,CV_3093,-1,1,-1,-1,-1,0.0018618453328126804,0
620,JOB_5802,CV_296,-1,1,0,1,-1,0.05283609976798728,0
621,JOB_5802,CV_3757,-1,1,-1,1,-1,0.006017180859498359,0
622,JOB_5802,CV_1245,-1,0,1,1,-1,0.05232559089768777,0
623,JOB_5802,CV_2514,-1,1,-1,1,-1,0.006017180859498359,0
624,JOB_5802,CV_1751,-1,1,-1,1,-1,0.006017180859498359,0
625,JOB_5802,CV_1844,-1,1,1,1,-1,0.10439562230127407,0
626,JOB_5802,CV_1252,-1,1,1,-1,1,0.15361803787121434,0
627,JOB_5802,CV_2039,-1,1,1,1,-1,0.10439562230127407,0
628,JOB_5802,CV_3962,-1,1,-1,1,1,0.029682404125509716,0
629,JOB_5802,CV_2732,-1,0,-1,1,-1,0.002859298785317209,0
630,JOB_5802,CV_187,-1,-1,1,1,-1,0.004994451571761179,0
631,JOB_5802,CV_3181,-1,1,1,1,1,0.3706850697644348,0
632,JOB_5802,CV_3176,-1,1,0,-1,-1,0.01689829239252925,0
633,JOB_5802,CV_3543,-1,1,1,1,-1,0.10439562230127407,0
634,JOB_5802,CV_2718,-1,0,0,1,-1,0.025743514038269317,0
635,JOB_5802,CV_1913,-1,1,1,1,1,0.3706850697644348,0
636,JOB_5802,CV_2733,-1,1,-1,-1,-1,0.0018618453328126804,0
637,JOB_5802,CV_999,-1,1,-1,1,-1,0.006017180859498359,0
638,JOB_5802,CV_1085,-1,1,-1,1,1,0.029682404125509716,0
639,JOB_5802,CV_2356,-1,1,-1,1,-1,0.006017180859498359,0
640,JOB_5802,CV_1287,1,1,1,-1,1,0.808239026155528,1
641,JOB_5802,CV_2977,-1,1,1,1,-1,0.10439562230127407,0
642,JOB_5802,CV_2015,-1,1,0,-1,-1,0.01689829239252925,0
643,JOB_5802,CV_3719,-1,1,-1,1,-1,0.006017180859498359,0
644,JOB_5802,CV_3738,-1,1,1,1,-1,0.10439562230127407,0
645,JOB_5802,CV_1019,1,1,-1,1,1,0.4153336068819501,0
646,JOB_5802,CV_601,-1,0,1,1,-1,0.05232559089768777,0
647,JOB_5802,CV_1687,-1,0,1,1,-1,0.05232559089768777,0
648,JOB_5802,CV_3051,-1,0,1,1,-1,0.05232559089768777,0
649,JOB_5802,CV_634,-1,0,-1,1,-1,0.002859298785317209,0
650,JOB_5802,CV_263,-1,1,1,1,-1,0.10439562230127407,0
651,JOB_5802,CV_3039,-1,1,1,1,-1,0.10439562230127407,0
652,JOB_5802,CV_040,-1,0,-1,1,-1,0.002859298785317209,0
653,JOB_5802,CV_1860,1,1,0,1,-1,0.5643491956570692,1
654,JOB_5802,CV_2541,-1,1,-1,1,-1,0.006017180859498359,0
655,JOB_5802,CV_1090,-1,1,-1,1,-1,0.006017180859498359,0
656,JOB_5802,CV_028,-1,1,1,1,-1,0.10439562230127407,0
657,JOB_5802,CV_421,-1,1,0,1,-1,0.05283609976798728,0
658,JOB_5802,CV_2239,-1,1,1,1,1,0.3706850697644348,0
659,JOB_5802,CV_1796,-1,1,0,1,-1,0.05283609976798728,0
660,JOB_5802,CV_3789,-1,1,1,1,-1,0.10439562230127407,0
661,JOB_5802,CV_2638,-1,1,-1,1,1,0.029682404125509716,0
662,JOB_5802,CV_2166,-1,1,-1,0,-1,0.003181698906503991,0
663,JOB_5802,CV_813,-1,1,1,-1,1,0.15361803787121434,0
664,JOB_5802,CV_2489,-1,0,0,1,1,0.11779695264608223,0
665,JOB_5802,CV_3791,1,1,1,1,1,0.9318734926872032,1
666,JOB_5802,CV_3133,-1,1,-1,1,1,0.029682404125509716,0
667,JOB_5802,CV_2207,-1,-1,1,1,-1,0.004994451571761179,0
668,JOB_5802,CV_2537,-1,1,1,0,-1,0.05790168407977278,0
669,JOB_5802,CV_3685,-1,1,-1,1,-1,0.006017180859498359,0
670,JOB_5802,CV_665,-1,0,1,1,-1,0.05232559089768777,0
671,JOB_5802,CV_433,-1,1,0,1,-1,0.05283609976798728,0
672,JOB_5802,CV_879,-1,0,1,1,-1,0.05232559089768777,0
673,JOB_5802,CV_2830,-1,1,0,1,1,0.2199006485775579,0
674,JOB_5802,CV_080,-1,1,1,1,1,0.3706850697644348,0
675,JOB_5802,CV_2441,-1,0,-1,0,-1,0.0015096485596628858,0
676,JOB_5802,CV_116,-1,0,-1,1,-1,0.002859298785317209,0
677,JOB_5802,CV_1241,-1,1,1,1,-1,0.10439562230127407,0
678,JOB_5802,CV_2723,-1,0,-1,1,1,0.014283223220999536,0
679,JOB_5802,CV_2858,-1,0,1,1,-1,0.05232559089768777,0
680,JOB_5802,CV_3546,-1,1,-1,-1,-1,0.0018618453328126804,0
681,JOB_5802,CV_3923,1,1,1,1,1,0.9318734926872032,1
682,JOB_5802,CV_2495,-1,1,-1,1,1,0.029682404125509716,0
683,JOB_5802,CV_505,-1,1,1,1,-1,0.10439562230127407,0
684,JOB_5802,CV_3647,-1,0,1,0,-1,0.02828921519950765,0
685,JOB_5802,CV_1015,-1,0,0,1,1,0.11779695264608223,0
686,JOB_5802,CV_884,-1,0,-1,1,-1,0.002859298785317209,0
687,JOB_5802,CV_3429,-1,0,-1,-1,-1,0.0008827918008007309,0
688,JOB_5802,CV_1068,-1,1,-1,1,-1,0.006017180859498359,0
689,JOB_5802,CV_1138,-1,1,1,1,-1,0.10439562230127407,0
690,JOB_5802,CV_3414,-1,1,-1,1,-1,0.006017180859498359,0
691,JOB_5802,CV_605,-1,0,-1,1,-1,0.002859298785317209,0
692,JOB_5802,CV_2313,-1,1,-1,-1,1,0.009337905367753526,0
693,JOB_5802,CV_3015,-1,0,0,1,-1,0.025743514038269317,0
694,JOB_5802,CV_2327,-1,1,-1,1,-1,0.006017180859498359,0
695,JOB_5802,CV_3094,-1,0,-1,1,-1,0.002859298785317209,0
696,JOB_5802,CV_1325,-1,1,1,1,-1,0.10439562230127407,0
697,JOB_5802,CV_223,-1,1,-1,1,-1,0.006017180859498359,0
698,JOB_5802,CV_3455,-1,0,-1,-1,-1,0.0008827918008007309,0
699,JOB_5802,CV_2877,-1,-1,1,1,-1,0.004994451571761179,0
700,JOB_1662,CV_3929,-1,-1,0,0,-1,0.0012649722795961807,0
701,JOB_1662,CV_3414,-1,-1,-1,0,1,0.0006940787367398552,0
702,JOB_1662,CV_1085,-1,-1,-1,0,-1,0.00013742938756156384,0
703,JOB_1662,CV_3722,-1,-1,-1,0,-1,0.00013742938756156384,0
704,JOB_1662,CV_788,-1,-1,-1,0,-1,0.00013742938756156384,0
705,JOB_1662,CV_634,-1,-1,-1,0,1,0.0006940787367398552,0
706,JOB_1662,CV_1577,-1,-1,-1,0,-1,0.00013742938756156384,0
707,JOB_1662,CV_3733,-1,-1,-1,0,-1,0.00013742938756156384,0
708,JOB_1662,CV_2327,-1,-1,-1,0,-1,0.00013742938756156384,0
709,JOB_1662,CV_2415,-1,-1,1,-1,-1,0.0015442935692705172,0
710,JOB_1662,CV_1971,-1,-1,-1,0,-1,0.00013742938756156384,0
711,JOB_1662,CV_2177,-1,-1,1,-1,-1,0.0015442935692705172,0
712,JOB_1662,CV_3945,-1,-1,0,0,-1,0.0012649722795961807,0
713,JOB_1662,CV_080,-1,-1,1,0,-1,0.002639631480061397,0
714,JOB_1662,CV_1231,-1,-1,1,-1,-1,0.0015442935692705172,0
715,JOB_1662,CV_2733,-1,-1,-1,-1,-1,8.03182586734358e-05,0
716,JOB_1662,CV_2574,-1,-1,-1,0,1,0.0006940787367398552,0
717,JOB_1662,CV_2402,-1,-1,0,0,1,0.006359616677526063,0
718,JOB_1662,CV_2341,-1,-1,-1,0,1,0.0006940787367398552,0
719,JOB_1662,CV_2913,-1,-1,1,0,-1,0.002639631480061397,0
720,JOB_1662,CV_1252,-1,-1,1,-1,-1,0.0015442935692705172,0
721,JOB_1662,CV_028,-1,-1,1,0,-1,0.002639631480061397,0
722,JOB_1662,CV_481,-1,0,-1,0,-1,0.0015096485596628858,0
723,JOB_1662,CV_1245,-1,0,1,0,1,0.12824728097545876,0
724,JOB_1662,CV_1690,-1,-1,0,0,1,0.006359616677526063,0
725,JOB_1662,CV_3197,1,-1,1,0,-1,0.057901684079772725,0
726,JOB_1662,CV_1325,-1,-1,1,0,1,0.013197522239432963,0
727,JOB_1662,CV_3636,-1,-1,-1,-1,-1,8.03182586734358e-05,0
728,JOB_1662,CV_392,-1,-1,-1,0,-1,0.00013742938756156384,0
729,JOB_1662,CV_3738,-1,-1,1,0,1,0.013197522239432963,0
730,JOB_1662,CV_2385,-1,-1,-1,0,-1,0.00013742938756156384,0
731,JOB_1662,CV_3719,-1,-1,-1,0,-1,0.00013742938756156384,0
732,JOB_1662,CV_1807,-1,-1,1,0,-1,0.002639631480061397,0
733,JOB_1662,CV_2537,-1,-1,1,0,-1,0.002639631480061397,0
734,JOB_1662,CV_1803,-1,-1,-1,0,-1,0.00013742938756156384,0
735,JOB_1662,CV_1785,-1,-1,-1,0,-1,0.00013742938756156384,0
736,JOB_1662,CV_999,-1,-1,-1,0,-1,0.00013742938756156384,0
737,JOB_1662,CV_3474,-1,-1,1,0,-1,0.002639631480061397,0
738,JOB_1662,CV_1224,-1,-1,-1,0,-1,0.00013742938756156384,0
739,JOB_1662,CV_2869,1,-1,-1,-1,-1,0.0018618453328126787,0
740,JOB_1662,CV_2584,-1,-1,-1,0,-1,0.00013742938756156384,0
741,JOB_1662,CV_3949,-1,-1,1,-1,-1,0.0015442935692705172,0
742,JOB_1662,CV_3625,-1,-1,-1,0,-1,0.00013742938756156384,0
743,JOB_1662,CV_879,-1,-1,1,0,-1,0.002639631480061397,0
744,JOB_1662,CV_2977,-1,-1,1,0,-1,0.002639631480061397,0
745,JOB_1662,CV_1309,1,0,-1,0,-1,0.03391947242677372,0
746,JOB_1662,CV_040,-1,-1,-1,0,-1,0.00013742938756156384,0
747,JOB_1662,CV_2732,-1,-1,-1,0,-1,0.00013742938756156384,0
748,JOB_1662,CV_1019,-1,-1,-1,0,-1,0.00013742938756156384,0
749,JOB_1662,CV_1963,-1,-1,0,0,-1,0.0012649722795961807,0
750,JOB_1662,CV_538,-1,-1,1,1,-1,0.004994451571761179,0
751,JOB_1662,CV_1913,-1,-1,1,-1,-1,0.0015442935692705172,0
752,JOB_1662,CV_3543,-1,-1,1,0,-1,0.002639631480061397,0
753,JOB_1662,CV_2495,-1,-1,-1,0,-1,0.00013742938756156384,0
754,JOB_1662,CV_601,1,-1,1,0,1,0.23697590875267452,0
755,JOB_1662,CV_2436,-1,-1,1,0,-1,0.002639631480061397,0
756,JOB_1662,CV_2476,-1,-1,1,-1,1,0.0077551622213322515,0
757,JOB_1662,CV_884,-1,-1,-1,0,-1,0.00013742938756156384,0
758,JOB_1662,CV_263,1,-1,1,0,-1,0.057901684079772725,0
759,JOB_1662,CV_869,-1,-1,-1,0,-1,0.00013742938756156384,0
760,JOB_1662,CV_2024,-1,-1,1,0,-1,0.002639631480061397,0
761,JOB_1662,CV_2723,-1,-1,-1,0,-1,0.00013742938756156384,0
762,JOB_1662,CV_3670,-1,-1,-1,0,-1,0.00013742938756156384,0
763,JOB_1662,CV_1380,-1,-1,1,0,-1,0.002639631480061397,0
764,JOB_1662,CV_2615,-1,-1,-1,0,-1,0.00013742938756156384,0
765,JOB_1662,CV_2366,-1,-1,1,0,-1,0.002639631480061397,0
766,JOB_1662,CV_3757,-1,-1,-1,0,-1,0.00013742938756156384,0
767,JOB_1662,CV_2961,-1,-1,0,0,-1,0.0012649722795961807,0
768,JOB_1662,CV_3970,-1,-1,-1,-1,-1,8.03182586734358e-05,0
769,JOB_1662,CV_2514,-1,-1,-1,0,-1,0.00013742938756156384,0
770,JOB_1662,CV_3657,-1,-1,1,1,-1,0.004994451571761179,0
771,JOB_1662,CV_2653,-1,-1,-1,0,-1,0.00013742938756156384,0
772,JOB_1662,CV_2356,-1,-1,-1,0,1,0.0006940787367398552,0
773,JOB_1662,CV_640,-1,-1,1,0,-1,0.002639631480061397,0
774,JOB_1662,CV_3039,-1,-1,1,0,1,0.013197522239432963,0
775,JOB_1662,CV_3015,-1,-1,0,0,-1,0.0012649722795961807,0
776,JOB_1662,CV_2766,-1,-1,1,-1,1,0.0077551622213322515,0
777,JOB_1662,CV_1151,-1,-1,-1,0,-1,0.00013742938756156384,0
778,JOB_1662,CV_137,-1,-1,0,0,1,0.006359616677526063,0
779,JOB_1662,CV_2991,-1,-1,1,0,-1,0.002639631480061397,0
780,JOB_1662,CV_2365,-1,-1,0,0,1,0.006359616677526063,0
781,JOB_1662,CV_813,-1,-1,1,-1,-1,0.0015442935692705172,0
782,JOB_1662,CV_964,-1,-1,1,0,-1,0.002639631480061397,0
783,JOB_1662,CV_1796,-1,-1,0,0,1,0.006359616677526063,0
784,JOB_1662,CV_187,-1,-1,1,1,-1,0.004994451571761179,0
785,JOB_1662,CV_3478,-1,-1,1,0,1,0.013197522239432963,0
786,JOB_1662,CV_2033,-1,-1,1,0,-1,0.002639631480061397,0
787,JOB_1662,CV_1015,-1,-1,0,0,-1,0.0012649722795961807,0
788,JOB_1662,CV_3176,-1,-1,0,-1,-1,0.0007396380664553713,0
789,JOB_1662,CV_216,-1,-1,1,0,-1,0.002639631480061397,0
790,JOB_1662,CV_1844,-1,-1,1,0,-1,0.002639631480061397,0
791,JOB_1662,CV_2039,-1,-1,1,0,-1,0.002639631480061397,0
792,JOB_1662,CV_1172,-1,-1,1,-1,-1,0.0015442935692705172,0
793,JOB_1662,CV_505,-1,-1,1,0,1,0.013197522239432963,0
794,JOB_1662,CV_1795,-1,-1,-1,0,-1,0.00013742938756156384,0
795,JOB_1662,CV_2550,-1,-1,-1,0,1,0.0006940787367398552,0
796,JOB_1662,CV_1636,-1,-1,1,0,-1,0.002639631480061397,0
797,JOB_1662,CV_3923,-1,-1,1,0,-1,0.002639631480061397,0
798,JOB_1662,CV_877,-1,-1,1,0,-1,0.002639631480061397,0
799,JOB_1662,CV_2038,-1,-1,-1,-1,-1,8.03182586734358e-05,0
800,JOB_3027,CV_1781,-1,-1,-1,-1,-1,8.03182586734358e-05,0
801,JOB_3027,CV_3719,-1,0,-1,-1,-1,0.0008827918008007309,0
802,JOB_3027,CV_2550,-1,-1,-1,-1,1,0.00040573633479455186,0
803,JOB_3027,CV_2489,-1,0,0,-1,-1,0.0080762834495878,0
804,JOB_3027,CV_1682,-1,0,-1,-1,-1,0.0008827918008007309,0
805,JOB_3027,CV_2658,-1,0,-1,-1,1,0.004445064433151091,0
806,JOB_3027,CV_246,-1,-1,-1,-1,-1,8.03182586734358e-05,0
807,JOB_3027,CV_1045,-1,-1,-1,-1,1,0.00040573633479455186,0
